barcode,sku,product_name,size,price_tag,cost_price,quantity,import_date,gender,season,category,brand
8054795370680,182471-55229,Diadora Bonny S TD,27,33,16.52371832,2,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795370697,182471-55229,Diadora Bonny S TD,26,33,16.52371832,3,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795370703,182471-55229,Diadora Bonny S TD,25,33,16.52371832,3,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795370710,182471-55229,Diadora Bonny S TD,24,33,16.52371832,3,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795370727,182471-55229,Diadora Bonny S TD,23,33,16.52371832,2,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795370734,182471-55229,Diadora Bonny S TD,22,33,16.52371832,2,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795370604,182471-60161,Diadora Bonny S TD,27,33,16.52371832,4,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795370611,182471-60161,Diadora Bonny S TD,26,33,16.52371832,4,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795370628,182471-60161,Diadora Bonny S TD,25,33,16.52371832,5,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795370635,182471-60161,Diadora Bonny S TD,24,33,16.52371832,4,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795370642,182471-60161,Diadora Bonny S TD,23,33,16.52371832,4,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795370659,182471-60161,Diadora Bonny S TD,22,33,16.52371832,3,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795370529,182471-70079,Diadora Bonny S TD,27,33,16.52371832,4,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795370536,182471-70079,Diadora Bonny S TD,26,33,16.52371832,4,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795370543,182471-70079,Diadora Bonny S TD,25,33,16.52371832,5,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795370550,182471-70079,Diadora Bonny S TD,24,33,16.52371832,4,2/18/2026,KIDS,SS26,Footwear,DIADORA
8054795370567,182471-70079,Diadora Bonny S TD,23,33,16.52371832,4,2/18/2026,KIDS,SS26,Footwear,DIADORA
